Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c4_00000.mp4,---,---,1623876788.68,1623876848.82,---,---

Processing fps
2.9345320776643256

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
26,1623876789.55,0.974571,sedan,1120.5221,10.874821,1262.9775,83.182625,---,---,3D Detector,---,---,1111.6661,50.328545,1126.8046,79.06663,1244.9697,46.261036,1260.1082,74.99912,1119.9275,23.707052,1135.0659,52.445137,1253.2311,19.639545,1268.3695,48.37763
26,1623876789.55,0.96547294,sedan,1739.6471,629.4552,1950.8365,733.56506,---,---,3D Detector,---,---,1911.4147,716.17926,1890.627,663.4186,1756.3568,722.67865,1735.5691,669.9179,1947.503,697.00214,1926.7155,644.2414,1792.4452,703.5015,1771.6576,650.7408
26,1623876789.55,0.9242918,midsize,761.546,99.91324,936.8613,185.17218,---,---,3D Detector,---,---,773.264,138.77965,770.8563,179.37152,932.4738,143.01332,930.0661,183.6052,772.35254,107.61647,769.9448,148.20834,931.5623,111.85014,929.15466,152.44202
26,1623876789.55,0.5627848,midsize,1550.8671,96.98819,1703.44,184.36691,---,---,3D Detector,---,---,1555.1183,140.81256,1558.0929,178.92961,1690.522,145.9962,1693.4966,184.11325,1560.8137,104.546585,1563.7883,142.66364,1696.2175,109.730225,1699.192,147.84727
27,1623876789.59,0.9772599,sedan,1086.2805,9.12014,1235.2222,83.997505,---,---,3D Detector,---,---,1082.0702,48.13894,1093.2787,78.46637,1219.1005,47.048767,1230.309,77.3762,1088.4348,20.8762,1099.6433,51.20363,1225.4651,19.78603,1236.6736,50.113457
27,1623876789.59,0.9237492,midsize,723.7086,99.94936,903.4516,185.25092,---,---,3D Detector,---,---,733.09924,139.86102,732.0782,180.15955,898.05676,142.34357,897.0357,182.6421,733.7569,108.560905,732.73584,148.85944,898.7144,111.04346,897.69336,151.34198
27,1623876789.59,0.84779686,sedan,1787.976,626.5338,1957.3651,731.068,---,---,3D Detector,---,---,1929.816,715.84283,1911.2924,659.3589,1791.9409,716.949,1773.4172,660.465,1972.0618,699.18787,1953.5381,642.7039,1834.1866,700.294,1815.663,643.81006
27,1623876789.59,0.6352113,midsize,1519.0186,100.02605,1670.1646,184.42595,---,---,3D Detector,---,---,1523.7402,145.64908,1526.927,180.22125,1656.6328,145.57837,1659.8195,180.15057,1528.5552,109.57338,1531.7418,144.14557,1661.4476,109.502686,1664.6343,144.07487
28,1623876789.62,0.96846694,sedan,1054.9496,8.905689,1203.7715,84.96,---,---,3D Detector,---,---,1050.1855,49.233685,1064.0197,79.66449,1185.371,46.52202,1199.2051,76.95282,1057.0673,21.8345,1070.9014,52.265305,1192.2527,19.122831,1206.0869,49.553635
28,1623876789.62,0.9196372,midsize,691.09515,99.27873,868.46716,185.08466,---,---,3D Detector,---,---,704.61646,138.85435,701.3697,179.70901,865.7106,141.07126,862.4638,181.9259,700.903,108.8584,697.65625,149.71306,861.99713,111.07529,858.75037,151.92995
28,1623876789.62,0.7253381,sedan,1824.7003,619.0506,2027.1594,734.5993,---,---,3D Detector,---,---,1998.0393,715.8246,1966.9517,662.5644,1845.8088,718.2784,1814.7212,665.0182,2041.152,693.15814,2010.0643,639.89795,1888.9216,695.61194,1857.8339,642.35175
28,1623876789.62,0.5652208,sedan,1487.5519,99.93979,1637.2866,184.15123,---,---,3D Detector,---,---,1492.6238,144.64365,1494.2354,180.0508,1625.6516,145.97437,1627.2631,181.38152,1496.8317,108.48217,1498.4431,143.88931,1629.8594,109.81289,1631.471,145.22003
29,1623876789.65,0.9723331,sedan,1025.8396,8.635017,1173.1625,85.4177,---,---,3D Detector,---,---,1020.5339,50.841846,1034.5177,81.218994,1157.1409,46.600014,1171.1246,76.977165,1025.7812,21.952246,1039.7651,52.3294,1162.3882,17.710415,1176.3721,48.087566
29,1623876789.65,0.912391,midsize,655.7129,99.03204,838.6455,185.62897,---,---,3D Detector,---,---,671.04944,137.85905,667.84607,180.54057,836.11664,139.72583,832.9133,182.40735,665.6704,108.85039,662.46704,151.5319,830.7376,110.71716,827.5343,153.39868
29,1623876789.65,0.80402464,midsize,1452.6655,99.49068,1603.6732,186.84128,---,---,3D Detector,---,---,1457.8575,148.60388,1462.0978,181.38858,1587.4714,146.09666,1591.7118,178.88136,1463.5753,111.75928,1467.8157,144.54398,1593.1893,109.25206,1597.4296,142.03677
30,1623876789.69,0.9562769,sedan,994.0477,8.7859,1142.0339,85.10332,---,---,3D Detector,---,---,987.4177,50.217876,1001.3509,81.92534,1126.6847,47.18301,1140.6178,78.89048,992.55005,20.334314,1006.48315,52.041782,1131.8169,17.29945,1145.7501,49.00692
30,1623876789.69,0.9168557,midsize,618.95667,99.37944,805.9816,186.80328,---,---,3D Detector,---,---,635.39124,138.51073,632.3885,181.36215,801.8758,140.71667,798.8731,183.56812,630.02216,109.19627,627.0194,152.0477,796.5067,111.40222,793.504,154.25366
30,1623876789.69,0.87770474,midsize,1420.6388,100.86955,1566.7856,187.15752,---,---,3D Detector,---,---,1424.1327,148.32777,1428.1089,181.59158,1554.0571,147.09265,1558.0334,180.35648,1428.3647,112.48883,1432.341,145.75264,1558.2893,111.25371,1562.2655,144.51752
31,1623876789.72,0.9646092,sedan,963.1212,9.400257,1111.2163,85.84695,---,---,3D Detector,---,---,957.78326,50.602383,969.6769,82.5011,1097.967,48.24817,1109.8606,80.14689,962.10126,20.160448,973.9949,52.059166,1102.285,17.806236,1114.1786,49.704952
31,1623876789.72,0.9163258,midsize,585.7266,100.076965,768.6717,187.34221,---,---,3D Detector,---,---,598.5641,138.8028,597.58154,180.68488,763.57043,143.32191,762.58795,185.204,595.4458,109.14921,594.4633,151.0313,760.4522,113.66833,759.4697,155.55042
31,1623876789.72,0.81733006,midsize,1383.8096,100.44852,1532.9275,186.6139,---,---,3D Detector,---,---,1386.5302,145.80511,1390.8225,180.58156,1520.9032,147.23907,1525.1956,182.01552,1390.5004,110.77373,1394.7928,145.55017,1524.8734,112.20769,1529.1658,146.98413
31,1623876789.72,0.30203333,midsize,19.517715,367.89682,260.05695,478.2821,---,---,3D Detector,---,---,244.69153,459.1068,258.74738,407.13013,66.86319,464.32895,80.91905,412.35226,205.86201,438.2914,219.91788,386.31476,28.033676,443.51355,42.08954,391.5369
32,1623876789.75,0.97682023,sedan,929.8174,7.481865,1084.9479,84.5238,---,---,3D Detector,---,---,920.8809,45.820484,930.73474,77.12073,1069.8745,46.914566,1079.7284,78.2148,931.0139,18.265965,940.86774,49.566204,1080.0076,19.360046,1089.8613,50.660282
32,1623876789.75,0.9343486,midsize,553.8085,99.14792,733.3473,187.12424,---,---,3D Detector,---,---,567.84827,138.71103,564.8016,182.13254,730.62476,140.87666,727.57806,184.29816,563.82294,108.28544,560.77625,151.70694,726.5994,110.45106,723.55273,153.87256
32,1623876789.75,0.88208175,midsize,1351.7825,100.79529,1497.3378,187.16618,---,---,3D Detector,---,---,1355.1442,146.93568,1358.7795,180.6165,1485.6831,149.46405,1489.3185,183.14487,1358.9225,110.341995,1362.5579,144.02281,1489.4614,112.87037,1493.0969,146.5512
32,1623876789.75,0.5739602,midsize,57.216736,370.32254,304.91028,480.32794,---,---,3D Detector,---,---,298.1523,467.17624,316.2083,409.92307,96.51467,468.27036,114.57065,411.01718,255.499,445.35684,273.55496,388.10367,53.861343,446.45096,71.91732,389.19778
33,1623876789.79,0.9779643,sedan,899.66003,6.963188,1055.1163,84.5814,---,---,3D Detector,---,---,893.30475,44.925922,900.77563,77.322075,1042.0549,46.465187,1049.5259,78.86134,901.2592,17.416647,908.7301,49.8128,1050.0094,18.955912,1057.4803,51.352066
33,1623876789.79,0.9445253,midsize,519.339,97.773834,700.57446,190.31897,---,---,3D Detector,---,---,538.5959,138.02554,531.2258,183.97612,700.6673,142.35847,693.29724,188.30904,531.7118,105.97774,524.34174,151.92831,693.7832,110.31066,686.41315,156.26123
33,1623876789.79,0.84897393,midsize,1318.5314,100.07099,1464.2703,185.51582,---,---,3D Detector,---,---,1321.4558,145.30907,1326.0043,178.70595,1451.4823,148.04796,1456.0306,181.44485,1325.8054,109.80849,1330.3538,143.20537,1455.8318,112.54738,1460.3802,145.94426
33,1623876789.79,0.59613746,pickup,110.3356,368.38983,341.04108,479.2953,---,---,3D Detector,---,---,331.2906,467.11246,350.16168,407.04373,136.35666,470.75922,155.22777,410.6905,297.2053,443.00348,316.07642,382.93475,102.27139,446.65024,121.14249,386.58148
34,1623876789.82,0.9795828,sedan,868.25134,7.00679,1023.6676,85.07091,---,---,3D Detector,---,---,861.5441,45.94948,869.7242,76.90814,1010.35095,47.43593,1018.531,78.3946,869.5943,18.472876,877.77435,49.43154,1018.4011,19.959328,1026.5812,50.917995
34,1623876789.82,0.9367401,midsize,486.8955,98.332756,663.62225,189.08589,---,---,3D Detector,---,---,506.01538,138.97913,497.7613,183.42471,666.099,142.17389,657.8449,186.61948,497.7619,106.90031,489.50778,151.34589,657.8455,110.09507,649.59143,154.54065
34,1623876789.82,0.8187353,midsize,1285.64,101.723495,1429.0745,186.45465,---,---,3D Detector,---,---,1289.0397,144.01505,1291.8507,178.92844,1419.6979,148.60674,1422.5089,183.52013,1292.2377,109.81149,1295.0487,144.72488,1422.8959,114.40318,1425.7069,149.31657
34,1623876789.82,0.6566906,midsize,147.14603,374.20947,387.50455,478.88962,---,---,3D Detector,---,---,382.7439,469.31735,394.80872,410.21826,183.88544,469.83673,195.95029,410.7376,346.4803,447.6854,358.54514,388.58627,147.62183,448.20474,159.68668,389.10565
35,1623876789.85,0.9805767,sedan,837.9668,5.9872894,992.4301,85.57065,---,---,3D Detector,---,---,835.3658,44.98485,840.97296,78.57009,982.6114,46.42508,988.2185,80.010315,839.73846,17.00298,845.34564,50.588223,986.9841,18.443207,992.59125,52.02845
35,1623876789.85,0.93104166,midsize,453.29373,98.22823,628.2616,189.14365,---,---,3D Detector,---,---,475.10974,138.37666,464.8772,183.52536,631.3883,141.83644,621.15576,186.98515,465.47543,106.528984,455.24286,151.67769,621.75397,109.98876,611.5214,155.13747
35,1623876789.85,0.89803505,midsize,1253.7645,102.411514,1399.5502,188.45056,---,---,3D Detector,---,---,1259.1149,146.59026,1261.3267,179.22551,1388.4918,152.11945,1390.7036,184.7547,1263.4468,112.357155,1265.6586,144.99242,1392.8236,117.886345,1395.0354,150.5216
35,1623876789.85,0.5473338,midsize,195.39763,371.23404,440.22302,479.00623,---,---,3D Detector,---,---,427.04205,465.99023,436.72153,408.95804,230.49847,468.81335,240.17798,411.7812,399.15863,444.23837,408.8381,387.20618,202.61507,447.06152,212.29456,390.02933
36,1623876789.89,0.9772604,sedan,808.7272,5.427128,960.2445,86.153885,---,---,3D Detector,---,---,808.8048,45.289455,811.17786,78.54,954.3699,46.356415,956.7429,79.606964,810.04083,17.488543,812.41394,50.73909,955.60596,18.555504,957.979,51.80605
36,1623876789.89,0.9275334,midsize,419.63086,98.39741,596.6572,189.27449,---,---,3D Detector,---,---,444.4057,138.34181,435.49866,183.74939,597.57574,141.21968,588.6687,186.62727,432.85318,106.906944,423.94614,152.31453,586.0232,109.78482,577.11615,155.19241
36,1623876789.89,0.8798425,midsize,1222.4423,104.9684,1366.9325,183.77774,---,---,3D Detector,---,---,1228.9766,144.58751,1233.4087,177.74307,1353.3463,146.0501,1357.7786,179.20567,1231.5739,115.14772,1236.006,148.3033,1355.9436,116.61031,1360.3757,149.76588
36,1623876789.89,0.560792,midsize,235.66489,366.9355,482.63654,487.2164,---,---,3D Detector,---,---,459.49963,468.61304,472.1855,411.37854,277.6361,470.1496,290.322,412.9151,432.45392,445.61456,445.13977,388.38007,250.5904,447.15112,263.27628,389.91663
37,1623876789.92,0.98013043,sedan,778.18146,5.0863686,928.5527,86.43518,---,---,3D Detector,---,---,778.96985,46.216183,780.45636,78.96476,923.17804,47.235653,924.66455,79.98422,779.73895,16.533792,781.22546,49.282364,923.9471,17.55326,925.4336,50.301834
37,1623876789.92,0.9472713,midsize,385.031,98.96031,562.4407,190.0725,---,---,3D Detector,---,---,409.48697,138.55989,400.55212,183.58533,563.9271,142.09561,554.99225,187.12105,397.47186,107.64879,388.53702,152.67422,551.912,111.18452,542.9772,156.20995
37,1623876789.92,0.8306389,midsize,1189.2856,102.807556,1331.6326,187.59389,---,---,3D Detector,---,---,1193.398,146.48035,1196.2638,180.08087,1322.12,150.73074,1324.9858,184.33127,1196.3395,112.775696,1199.2053,146.37622,1325.0615,117.02609,1327.9274,150.62662
37,1623876789.92,0.65492964,midsize,272.23608,369.98907,526.4521,487.39798,---,---,3D Detector,---,---,511.43213,474.99933,527.7262,412.70007,309.7884,472.91928,326.0825,410.62,478.61108,451.68958,494.90518,389.39032,276.96735,449.60953,293.26144,387.31027
38,1623876789.95,0.9713694,sedan,748.5322,6.5667686,899.54443,85.250336,---,---,3D Detector,---,---,752.68945,46.30728,753.7484,78.09722,893.3461,47.11617,894.4051,78.90611,752.32117,17.679798,753.3801,49.46974,892.97784,18.48869,894.0368,50.278633
38,1623876789.95,0.94255275,midsize,350.05225,97.635925,529.11487,190.3227,---,---,3D Detector,---,---,374.58658,137.6314,364.8589,183.56924,531.9724,141.63664,522.24475,187.5745,362.24884,106.400085,352.52118,152.33795,519.6347,110.405334,509.907,156.3432
38,1623876789.95,0.8151786,midsize,1156.3235,104.62437,1295.6891,186.2567,---,---,3D Detector,---,---,1159.6124,146.63965,1162.2133,178.7895,1286.0702,152.10902,1288.671,184.25888,1163.4031,113.05292,1166.0039,145.20277,1289.8608,118.52229,1292.4617,150.67215
38,1623876789.95,0.6581655,midsize,324.7014,370.38666,569.5903,484.33893,---,---,3D Detector,---,---,560.2473,475.7908,570.30835,411.97638,351.32077,473.3765,361.38177,409.56207,536.03955,451.8492,546.1006,388.0348,327.11298,449.4349,337.17398,385.62045
39,1623876789.99,0.97517097,sedan,715.41693,5.390606,872.11444,85.17558,---,---,3D Detector,---,---,724.1566,41.93428,720.3893,75.68019,870.9923,46.571476,867.22504,80.31738,720.3775,15.627743,716.61017,49.373653,867.2132,20.264942,863.44586,54.01085
39,1623876789.99,0.94128007,midsize,314.6659,97.16572,498.91663,190.96269,---,---,3D Detector,---,---,347.71844,135.3633,332.36993,184.56372,505.3617,137.14822,490.0132,186.34865,329.9484,107.07708,314.5999,156.27751,487.59167,108.862015,472.2432,158.06244
39,1623876789.99,0.8146781,midsize,1120.4896,103.42076,1260.654,186.72684,---,---,3D Detector,---,---,1122.0205,145.69327,1125.6206,178.5495,1250.2097,152.24583,1253.8098,185.10207,1127.1262,111.86525,1130.7263,144.72148,1255.3154,118.417816,1258.9155,151.27405
39,1623876789.99,0.8052328,midsize,366.50354,370.09375,609.3533,486.4128,---,---,3D Detector,---,---,602.1731,476.4329,612.76056,409.2979,399.58536,477.21033,410.17288,410.07532,573.2638,452.049,583.8513,384.914,370.67612,452.82645,381.2636,385.69144
40,1623876790.02,0.9760502,sedan,683.39667,4.7299004,842.30334,85.652794,---,---,3D Detector,---,---,691.60443,40.119514,688.15076,75.2668,840.8352,47.185055,837.38153,82.33234,688.3217,14.072449,684.8681,49.219738,837.5525,21.137993,834.0988,56.28528
40,1623876790.02,0.9408375,midsize,277.58704,96.37761,468.27206,192.6565,---,---,3D Detector,---,---,314.11194,135.1219,295.95544,185.4605,476.43182,137.80855,458.27533,188.14714,294.4891,106.15022,276.33264,156.48882,456.809,108.83687,438.65253,159.17546
40,1623876790.02,0.8826608,midsize,1087.6216,104.57009,1226.0688,185.55464,---,---,3D Detector,---,---,1090.6826,145.67268,1092.845,179.37358,1217.9318,150.47185,1220.0941,184.17274,1093.7213,112.29628,1095.8837,145.99718,1220.9705,117.09544,1223.1328,150.79634
40,1623876790.02,0.7567072,midsize,416.88168,371.9084,649.3009,484.3774,---,---,3D Detector,---,---,640.02057,474.3144,652.95557,415.5319,442.89746,472.1147,455.83243,413.33218,615.7881,448.46628,628.7231,389.68378,418.66495,446.2666,431.5999,387.48407
40,1623876790.02,0.41960698,pickup,18.669518,513.4912,268.83182,617.3849,---,---,3D Detector,---,---,225.85037,583.9671,216.56638,541.87524,79.14049,603.9871,69.85649,561.89526,217.92715,571.6848,208.64316,529.59296,71.21726,591.70483,61.933266,549.613
41,1623876790.05,0.97202015,sedan,653.2231,5.0959396,811.85236,84.47821,---,---,3D Detector,---,---,659.52356,40.614147,657.4924,74.68355,809.43,46.35072,807.39874,80.42012,657.32855,15.016903,655.29736,49.086308,807.235,20.753477,805.2038,54.822884
41,1623876790.05,0.9281201,midsize,243.66428,98.07161,431.1161,189.90921,---,---,3D Detector,---,---,279.33655,134.92096,260.79944,182.76099,439.5163,138.46214,420.9792,186.30215,261.01428,107.10128,242.47717,154.9413,421.19403,110.64246,402.65692,158.48248
41,1623876790.05,0.8698985,midsize,1050.4523,103.49259,1194.6765,187.00375,---,---,3D Detector,---,---,1052.8253,147.74179,1057.2122,180.77292,1184.513,150.19727,1188.8998,183.22838,1055.938,113.247986,1060.3248,146.27911,1187.6256,115.70346,1192.0125,148.73457
41,1623876790.05,0.7952402,midsize,463.7069,372.1139,697.1473,484.9334,---,---,3D Detector,---,---,693.2163,475.28375,698.17065,410.67484,487.7066,477.3345,492.66095,412.72562,672.3327,450.4258,677.28705,385.8169,466.82306,452.47656,471.77737,387.86768
41,1623876790.05,0.70859957,pickup,47.840553,511.0166,300.48145,618.1062,---,---,3D Detector,---,---,271.85678,594.068,273.0426,539.16425,110.60829,605.3111,111.794106,550.4073,238.69781,581.22424,239.88364,526.32043,77.44931,592.46735,78.635124,537.56354
41,1623876790.05,0.3283623,pickup,554.2594,701.0476,974.4666,903.83887,---,---,3D Detector,---,---,909.27386,870.6383,919.0186,776.34705,613.8917,878.3109,623.6365,784.0196,894.0022,825.2513,903.74695,730.96,598.62006,832.9239,608.3648,738.63257
42,1623876790.09,0.9612767,sedan,621.86804,5.184883,779.04016,84.59053,---,---,3D Detector,---,---,630.5911,41.619568,628.13794,75.083984,775.774,46.233414,773.3208,79.69784,627.12024,15.618057,624.667,49.08248,772.30304,20.231907,769.84985,53.69633
42,1623876790.09,0.9179029,midsize,210.241,97.98389,395.99445,190.03397,---,---,3D Detector,---,---,244.30539,135.92642,227.68219,182.60028,402.87036,139.03362,386.24716,185.70746,226.81534,108.060875,210.19214,154.73473,385.3803,111.16806,368.7571,157.84192
42,1623876790.09,0.8256774,midsize,1019.549,103.76312,1161.2911,187.39029,---,---,3D Detector,---,---,1024.091,145.09569,1026.2769,181.90587,1154.0475,148.45277,1156.2334,185.26295,1025.1141,112.05517,1027.3,148.86534,1155.0707,115.412254,1157.2566,152.22243
42,1623876790.09,0.8067485,pickup,88.779854,506.84705,352.38312,621.618,---,---,3D Detector,---,---,332.9051,597.3435,325.6449,530.4343,154.41821,612.84814,147.15802,545.939,299.0711,586.1931,291.8109,519.284,120.58423,601.6978,113.324036,534.78864
42,1623876790.09,0.77278435,midsize,506.74377,371.29663,736.1283,484.084,---,---,3D Detector,---,---,732.2184,474.70023,743.7762,412.76297,530.9075,474.60504,542.4653,412.66782,706.3923,448.56094,717.9501,386.62372,505.08136,448.4658,516.63916,386.52853
43,1623876790.12,0.9647933,sedan,592.8426,7.290886,746.9272,84.525894,---,---,3D Detector,---,---,600.84265,43.69326,599.3652,78.1081,743.4549,44.936207,741.9774,79.35105,596.5942,17.220966,595.11676,51.635807,739.2065,18.463911,737.729,52.878754
43,1623876790.12,0.93978614,midsize,175.84348,98.0504,361.51038,190.41324,---,---,3D Detector,---,---,209.7054,135.69643,193.43912,182.96712,368.2235,138.72185,351.95724,185.99252,192.11607,108.407,175.8498,155.67769,350.63422,111.43242,334.36792,158.70311
43,1623876790.12,0.8630488,pickup,129.21513,510.70163,379.8878,619.0843,---,---,3D Detector,---,---,356.39316,599.76825,351.64276,535.30444,192.9938,608.5839,188.24344,544.12006,327.14,588.1803,322.38965,523.71643,163.74069,596.996,158.99033,532.5321
43,1623876790.12,0.82410574,midsize,985.59827,103.61876,1125.9586,186.20023,---,---,3D Detector,---,---,990.30206,143.38017,990.81665,179.58008,1119.7975,149.77116,1120.3121,185.97107,991.8868,110.15405,992.40137,146.35396,1121.3823,116.545044,1121.8969,152.74495
43,1623876790.12,0.7643808,midsize,552.0381,369.76337,782.9442,485.37497,---,---,3D Detector,---,---,773.1301,478.86072,787.87756,416.91797,575.06213,471.77133,589.8096,409.8286,750.11365,451.58707,764.8611,389.64435,552.0456,444.49768,566.7931,382.55496
44,1623876790.15,0.97899425,sedan,561.09375,5.6282043,716.24225,84.50665,---,---,3D Detector,---,---,569.8804,43.27502,566.2815,76.79455,715.0015,45.80356,711.4026,79.32309,566.31366,16.32789,562.7147,49.847416,711.43475,18.856426,707.8358,52.375954
44,1623876790.15,0.93366265,pickup,165.7826,506.04373,438.89728,622.34247,---,---,3D Detector,---,---,417.56018,604.877,423.1399,535.7218,227.63391,612.3897,233.21362,543.2345,376.25977,590.10535,381.83948,520.9501,186.3335,597.61804,191.91321,528.4628
44,1623876790.15,0.9309353,midsize,145.19257,98.884,324.27927,188.96532,---,---,3D Detector,---,---,178.5018,135.8365,162.8403,182.09422,331.37305,138.38408,315.71155,184.64178,160.00632,108.976425,144.34482,155.23413,312.87756,111.524,297.21606,157.78171
44,1623876790.15,0.8272175,midsize,593.8657,370.68097,826.8349,485.54144,---,---,3D Detector,---,---,819.8734,478.227,828.0431,412.27246,617.7359,477.41083,625.9056,411.45633,799.09467,450.91046,807.2643,384.95596,596.95715,450.09433,605.12683,384.1398
44,1623876790.15,0.81161433,midsize,954.62054,101.90729,1092.265,187.53845,---,---,3D Detector,---,---,961.1606,142.48141,959.51575,180.88596,1088.8442,148.74188,1087.1993,187.14642,961.7171,108.33902,960.07227,146.74356,1089.4008,114.5995,1087.7559,153.00404
