Video sequence name,Processing start time,Processing end time,Timestamp start time,Timestamp end time,Unique objects,GPU
/home/worklab/Data/cv/video/ground_truth_video_06162021/record_47_p1c3_00000.mp4,---,---,1623876788.67,1623876848.78,---,---

Processing fps
2.8767432611476793

Confidence Cutoff,NMS Cutoff
0.3,0.5

Frame #,Timestamp,Object Confidence,Object class,BBox xmin,BBox ymin,BBox xmax,BBox ymax,vel_x,vel_y,Generation method,GPS lat of bbox bottom center,GPS long of bbox bottom center,fbrx,fbry,fblx,fbly,bbrx,bbry,bblx,bbly,ftrx,ftry,ftlx,ftly,btrx,btry,btlx,btly
1243,1623876830.19,0.9660424,midsize,1612.9143,552.4202,1821.463,665.3838,---,---,3D Detector,---,---,1786.9762,649.9343,1753.446,598.1965,1633.6461,658.6779,1600.116,606.94006,1826.5928,618.4819,1793.0626,566.74396,1673.2627,627.22546,1639.7325,575.48755
1243,1623876830.19,0.8677478,midsize,388.82498,587.09814,546.995,674.8157,---,---,3D Detector,---,---,536.70374,666.8761,547.87024,633.6485,407.05975,665.44763,418.22626,632.22003,524.7846,634.04285,535.9511,600.81525,395.14062,632.6143,406.30713,599.3867
1243,1623876830.19,0.8668875,sedan,270.81128,97.368996,413.11975,162.0646,---,---,3D Detector,---,---,325.57925,136.36876,322.8238,147.8955,379.38455,136.72433,376.6291,148.25107,311.56396,115.03483,308.8085,126.56156,365.36926,115.390396,362.6138,126.91713
1243,1623876830.19,0.8449108,midsize,206.99277,232.63318,393.29553,324.24554,---,---,3D Detector,---,---,225.8764,278.82712,212.40048,314.61374,398.0956,284.74933,384.6197,320.53595,217.77325,242.33841,204.29732,278.125,389.99246,248.26064,376.51654,284.04724
1243,1623876830.19,0.7645158,midsize,1800.2424,84.875374,1946.6428,151.09724,---,---,3D Detector,---,---,1794.8143,127.61755,1818.892,146.8634,1907.4893,121.553986,1931.5669,140.79982,1810.7799,99.55486,1834.8575,118.800705,1923.4548,93.49129,1947.5325,112.73713
1243,1623876830.19,0.4278231,sedan,1836.7955,821.41034,2023.3055,944.8155,---,---,3D Detector,---,---,1985.9324,915.41486,1965.3424,865.2764,1868.635,936.91724,1848.045,886.7788,2014.2264,876.34296,1993.6365,826.20447,1896.9291,897.84534,1876.3391,847.7069
1243,1623876830.19,0.41231743,sedan,89.421196,849.5683,310.2262,958.82355,---,---,3D Detector,---,---,267.32437,923.37714,262.95044,897.3224,157.76617,944.6661,153.39226,918.6113,245.7203,894.36145,241.3464,868.30664,136.16211,915.6504,131.78821,889.5956
1244,1623876830.22,0.9833649,midsize,1656.5505,553.60626,1864.2627,663.8425,---,---,3D Detector,---,---,1831.2008,650.1898,1799.3956,597.81696,1674.3569,657.815,1642.5516,605.44214,1871.3003,619.34534,1839.4951,566.97253,1714.4564,626.9705,1682.6511,574.5977
1244,1623876830.22,0.97926235,sedan,1070.7411,713.3207,1256.2262,805.09924,---,---,3D Detector,---,---,1251.5093,797.312,1252.6774,749.2669,1083.5846,803.5571,1084.7528,755.512,1243.922,767.7085,1245.0902,719.6634,1075.9974,773.9536,1077.1655,725.9085
1244,1623876830.22,0.97785395,midsize,879.95935,98.16911,1009.95544,166.10492,---,---,3D Detector,---,---,893.42847,134.44627,894.27,165.37941,1003.61285,129.2509,1004.45447,160.18405,885.3846,107.953156,886.22614,138.8863,995.56903,102.75779,996.4106,133.69093
1244,1623876830.22,0.97447056,midsize,525.047,164.47156,666.17725,235.25388,---,---,3D Detector,---,---,542.8893,196.06288,531.87964,230.8083,672.17004,197.52876,661.1604,232.2742,532.8114,172.32553,521.80176,207.07095,662.0922,173.79141,651.0825,208.53683
1244,1623876830.22,0.9486062,sedan,247.79251,97.18228,387.403,164.13985,---,---,3D Detector,---,---,273.66168,127.45707,257.40717,157.14696,392.56317,127.956345,376.30865,157.64624,261.86,107.49283,245.60545,137.18271,380.76144,107.9921,364.50693,137.68199
1244,1623876830.22,0.8935318,midsize,426.52405,586.24677,594.2626,675.02484,---,---,3D Detector,---,---,587.95795,667.4289,605.1507,631.0566,444.4974,667.8771,461.69012,631.50476,564.31464,633.5827,581.5074,597.2104,420.8541,634.0309,438.0468,597.65857
1244,1623876830.22,0.8514939,midsize,171.63571,239.009,361.96252,326.30206,---,---,3D Detector,---,---,198.73822,276.56625,179.51572,317.50006,367.68994,282.3775,348.46744,323.3113,189.03802,245.23639,169.81554,286.17023,357.98975,251.04765,338.76727,291.98148
1244,1623876830.22,0.8492028,sedan,1773.8544,84.659256,1919.444,150.08054,---,---,3D Detector,---,---,1761.5762,122.38229,1785.1041,144.47014,1879.5935,120.25329,1903.1215,142.34114,1784.375,95.72389,1807.9031,117.811745,1902.3923,93.59489,1925.9203,115.68274
1244,1623876830.22,0.45813742,sedan,119.505936,850.63885,355.54648,960.9084,---,---,3D Detector,---,---,310.1936,928.1429,306.24765,897.96136,196.7352,947.0964,192.78923,916.91486,283.22864,899.0842,279.28268,868.9028,169.77022,918.0378,165.82425,887.85626
1245,1623876830.25,0.98224914,midsize,852.197,97.35348,979.7442,166.45601,---,---,3D Detector,---,---,860.33234,135.84538,864.14526,164.49887,972.7473,131.5706,976.56024,160.22409,854.5954,107.98079,858.4083,136.63428,967.0104,103.70602,970.8233,132.35951
1245,1623876830.25,0.97355866,sedan,1105.2749,710.852,1302.7227,803.53394,---,---,3D Detector,---,---,1290.6343,795.80133,1290.6182,748.7666,1118.7195,798.5775,1118.7034,751.5428,1289.5397,767.5643,1289.5236,720.52954,1117.6249,770.3405,1117.6088,723.3058
1245,1623876830.25,0.96901816,midsize,1698.127,555.67957,1898.953,661.72406,---,---,3D Detector,---,---,1872.1884,648.52673,1850.6201,596.6937,1721.2017,656.94696,1699.6334,605.11395,1892.466,616.62524,1870.8977,564.79224,1741.4794,625.0455,1719.911,573.21246
1245,1623876830.25,0.9682072,midsize,498.61646,163.80086,635.8907,237.16246,---,---,3D Detector,---,---,513.8997,197.64449,504.51855,231.8983,640.19684,199.50293,630.8157,233.75674,506.55783,172.39142,497.17664,206.64523,632.8549,174.24986,623.47375,208.50368
1245,1623876830.25,0.960715,sedan,217.18547,94.61037,367.7128,167.5532,---,---,3D Detector,---,---,252.61964,127.069084,230.75194,159.634,374.10504,126.99452,352.23737,159.55945,235.5911,106.54223,213.72339,139.10715,357.07648,106.46767,335.2088,139.0326
1245,1623876830.25,0.9174709,sedan,1747.3317,86.859146,1895.4874,148.8629,---,---,3D Detector,---,---,1735.5955,122.846725,1758.2551,144.5178,1858.7051,119.84544,1881.3647,141.51653,1755.4377,97.513756,1778.0974,119.18484,1878.5472,94.51248,1901.2069,116.18356
1245,1623876830.25,0.879269,midsize,472.71683,585.66064,636.79926,675.33716,---,---,3D Detector,---,---,627.6278,667.89856,643.09546,630.5897,490.78928,666.9383,506.25693,629.62946,608.0454,634.49854,623.51306,597.18976,471.2069,633.53827,486.67456,596.2295
1245,1623876830.25,0.87186337,midsize,132.84932,237.81506,331.79462,326.76068,---,---,3D Detector,---,---,171.1799,275.62988,147.43143,317.103,338.12228,281.2213,314.37378,322.6944,155.20593,245.03915,131.45746,286.51224,322.14832,250.63057,298.39984,292.10367
1245,1623876830.25,0.37546194,sedan,169.69739,847.82404,383.1397,962.9946,---,---,3D Detector,---,---,357.0995,938.4026,363.57715,892.3064,223.97673,951.02344,230.45438,904.9273,324.43414,909.4149,330.9118,863.3187,191.31137,922.03577,197.78903,875.9396
1246,1623876830.29,0.9760793,midsize,826.1461,97.334,955.03174,165.3329,---,---,3D Detector,---,---,833.9711,131.6513,832.72424,162.92227,951.3294,131.89815,950.08246,163.16911,831.288,103.6974,830.04114,134.96837,948.6463,103.944244,947.3994,135.21521
1246,1623876830.29,0.9698269,sedan,1152.3673,712.4701,1329.5417,802.12103,---,---,3D Detector,---,---,1326.0951,793.3312,1326.0704,748.4541,1155.9658,799.85126,1155.9412,754.9742,1327.1904,764.5713,1327.1658,719.6942,1157.0612,771.09143,1157.0365,726.21436
1246,1623876830.29,0.9633331,sedan,193.21153,96.337814,337.26358,166.74362,---,---,3D Detector,---,---,219.92441,128.24884,204.64294,159.42157,342.47217,128.52885,327.1907,159.70158,205.9179,107.015564,190.63643,138.1883,328.46567,107.29558,313.1842,138.4683
1246,1623876830.29,0.958576,midsize,467.01917,164.55104,611.772,236.56737,---,---,3D Detector,---,---,487.2073,196.42041,474.7854,230.62492,615.84875,198.9679,603.4268,233.17241,478.3932,172.78598,465.97128,206.9905,607.0346,175.33347,594.61273,209.53798
1246,1623876830.29,0.9482118,midsize,1737.6882,553.8689,1953.0425,661.44495,---,---,3D Detector,---,---,1923.8672,635.54926,1887.8362,588.73505,1763.5183,655.4419,1727.4873,608.6277,1957.7756,611.7531,1921.7446,564.9389,1797.4268,631.64575,1761.3958,584.83154
1246,1623876830.29,0.91697377,midsize,517.5918,586.5053,681.0091,675.43646,---,---,3D Detector,---,---,673.5887,667.95276,690.7238,633.3189,533.1384,667.4261,550.2736,632.7922,652.03613,633.13043,669.1713,598.4965,511.5859,632.60376,528.72107,597.96985
1246,1623876830.29,0.88892555,sedan,1721.5626,85.063354,1864.6,150.7229,---,---,3D Detector,---,---,1708.2524,123.90156,1731.748,147.86479,1824.9612,122.09922,1848.4568,146.06245,1732.0336,94.53248,1755.5292,118.49572,1848.7424,92.73015,1872.238,116.69338
1246,1623876830.29,0.88307106,midsize,96.39214,239.22896,301.255,325.23828,---,---,3D Detector,---,---,129.4393,276.85785,109.38427,315.73053,305.97418,282.53302,285.91916,321.4057,116.16034,246.25198,96.105316,285.12466,292.69522,251.92717,272.6402,290.79987
1246,1623876830.29,0.5157727,sedan,213.1732,849.05273,421.66702,966.58746,---,---,3D Detector,---,---,404.44135,935.83575,405.09467,891.30066,251.25706,954.60693,251.9104,910.07184,381.81534,909.6346,382.46866,865.09955,228.63106,928.40576,229.2844,883.8707
1246,1623876830.29,0.3368236,sedan,39.913315,729.81976,242.92218,833.70984,---,---,3D Detector,---,---,230.36392,815.41486,243.1529,766.996,76.478806,827.76434,89.26779,779.3455,196.0891,789.09753,208.87808,740.6787,42.203995,801.4471,54.99299,753.0282
1247,1623876830.32,0.9774261,midsize,803.06946,97.45198,923.1249,164.93091,---,---,3D Detector,---,---,815.1641,131.15973,814.988,163.6545,916.77954,128.50963,916.6034,161.00438,809.53796,105.730644,809.3618,138.2254,911.15344,103.080536,910.9773,135.57529
1247,1623876830.32,0.97511655,sedan,1193.3805,712.8536,1371.397,802.3098,---,---,3D Detector,---,---,1364.976,794.0953,1364.6622,749.4791,1200.7424,796.6903,1200.4287,752.07416,1364.8572,767.7133,1364.5435,723.09717,1200.6235,770.30835,1200.3099,725.69226
1247,1623876830.32,0.9548935,midsize,439.2157,162.83786,582.3281,237.3943,---,---,3D Detector,---,---,456.147,197.0002,445.6827,229.84616,586.57654,200.12254,576.11224,232.9685,448.17688,173.40146,437.7126,206.24742,578.6064,176.5238,568.1421,209.36975
1247,1623876830.32,0.9462486,midsize,1783.6686,551.00183,1996.697,663.3892,---,---,3D Detector,---,---,1967.8779,643.1117,1933.2205,589.64124,1805.537,653.8939,1770.8795,600.42346,2011.7944,619.4325,1977.1368,565.96204,1849.4535,630.21466,1814.7959,576.7442
1247,1623876830.32,0.93693286,sedan,1691.8258,84.22421,1836.3966,152.7417,---,---,3D Detector,---,---,1679.1611,123.63596,1700.9265,149.37723,1800.1608,123.73065,1821.9261,149.47191,1701.0815,93.1108,1722.8469,118.85206,1822.0812,93.20549,1843.8466,118.946754
1247,1623876830.32,0.88243204,midsize,562.68774,588.7449,721.20483,673.04456,---,---,3D Detector,---,---,716.50104,668.97925,731.96094,634.3802,574.4654,665.7308,589.92523,631.1317,698.89636,634.14655,714.35626,599.5475,556.8607,630.898,572.32056,596.29895
1247,1623876830.32,0.88062,midsize,66.11591,236.13,257.06088,324.422,---,---,3D Detector,---,---,99.506935,278.83502,80.53808,316.60892,262.92972,280.30493,243.96088,318.07883,82.94949,249.11626,63.980637,286.89017,246.37228,250.58617,227.40343,288.36008
1247,1623876830.32,0.8654222,sedan,168.29639,95.74084,313.36462,165.48964,---,---,3D Detector,---,---,223.0677,134.86023,216.46451,152.1287,287.61792,134.2742,281.01474,151.54266,205.29622,113.25492,198.69302,130.52338,269.84644,112.668884,263.24323,129.93735
1247,1623876830.32,0.5368026,sedan,69.98654,730.2846,280.6955,825.1849,---,---,3D Detector,---,---,269.90527,814.4217,288.69702,763.3453,108.14895,817.027,126.94069,765.95056,231.26881,792.51764,250.06055,741.4413,69.51249,795.123,88.30423,744.0466
1247,1623876830.32,0.51168275,sedan,244.21884,849.34326,457.1053,962.1869,---,---,3D Detector,---,---,444.12543,939.6051,452.22556,891.76715,275.5589,951.86774,283.65903,904.0298,418.37463,911.3393,426.4748,863.50134,249.80814,923.6019,257.90826,875.764
1248,1623876830.35,0.9787387,midsize,772.44257,97.44825,901.0579,166.32605,---,---,3D Detector,---,---,785.271,132.59932,784.8363,163.8755,896.0071,131.25381,895.5724,162.53,778.0721,106.33683,777.6374,137.613,888.80817,104.991325,888.3735,136.2675
1248,1623876830.35,0.97452843,sedan,1231.2731,712.599,1416.1545,800.9021,---,---,3D Detector,---,---,1403.5885,790.36804,1394.5889,748.5498,1246.8025,795.99585,1237.8027,754.17755,1408.2874,764.5123,1399.2877,722.69403,1251.5013,770.1401,1242.5017,728.32184
1248,1623876830.35,0.9716874,sedan,1668.3663,86.16293,1809.0859,151.014,---,---,3D Detector,---,---,1659.6925,124.04684,1679.6764,148.44643,1774.67,123.06506,1794.654,147.46466,1678.0409,94.83441,1698.0248,119.23399,1793.0184,93.85264,1813.0023,118.25223
1248,1623876830.35,0.9425097,midsize,411.26233,164.22609,552.56824,236.16711,---,---,3D Detector,---,---,436.9855,196.78474,423.50443,233.25467,555.32666,196.00772,541.84564,232.47765,424.42218,172.85078,410.9411,209.32072,542.76337,172.07376,529.2823,208.5437
1248,1623876830.35,0.9105122,midsize,29.567001,236.78189,230.05168,322.74188,---,---,3D Detector,---,---,66.31606,275.522,44.869255,314.88022,238.5062,277.3019,217.05939,316.66013,47.09797,249.64587,25.651169,289.0041,219.28812,251.42578,197.84131,290.784
1248,1623876830.35,0.9099818,sedan,142.1599,94.516884,288.90366,165.95407,---,---,3D Detector,---,---,201.30672,133.26091,193.98868,150.89317,261.66852,135.33833,254.3505,152.9706,181.86809,111.65611,174.55006,129.28838,242.2299,113.733536,234.91187,131.3658
1248,1623876830.35,0.88793033,midsize,611.2884,583.7876,771.32513,672.0918,---,---,3D Detector,---,---,763.0753,664.3528,775.42535,628.7133,626.20734,665.71826,638.55743,630.07874,747.00574,630.56055,759.3558,594.921,610.13776,631.92596,622.48785,596.2865
1248,1623876830.35,0.8222738,midsize,1789.2682,526.98773,2082.66,687.56287,---,---,3D Detector,---,---,2035.9059,655.802,1982.1758,575.48364,1816.1075,660.1307,1762.3774,579.8123,2108.0366,635.3024,2054.3066,554.9841,1888.2383,639.6311,1834.5082,559.31274
1248,1623876830.35,0.7133916,sedan,118.3843,723.5225,336.01984,831.4119,---,---,3D Detector,---,---,326.9352,821.3409,345.95908,756.92163,159.46748,824.8343,178.49136,760.415,282.77277,797.87006,301.79663,733.45074,115.30502,801.3634,134.3289,736.94415
1248,1623876830.35,0.38364986,midsize,289.8327,846.9255,492.13525,959.57153,---,---,3D Detector,---,---,464.80295,944.7945,471.87546,900.8633,340.1117,946.966,347.1842,903.03485,443.21722,909.3204,450.28973,865.3892,318.52594,911.49194,325.59845,867.5608
1248,1623876830.35,0.34958553,midsize,1821.9395,539.9277,1984.1613,658.9536,---,---,3D Detector,---,---,1954.4384,639.21173,1917.5969,585.70776,1848.0182,650.4851,1811.1768,596.9812,1995.7383,608.7994,1958.897,555.2954,1889.3181,620.07275,1852.4768,566.56885
1249,1623876830.39,0.9778786,midsize,743.7565,98.23651,878.54956,166.59448,---,---,3D Detector,---,---,754.6195,133.53023,753.1461,164.78098,875.54333,130.50041,874.07,161.75117,749.02985,107.11086,747.5565,138.3616,869.95374,104.081055,868.48035,135.3318
1249,1623876830.39,0.9412109,sedan,115.99231,95.533714,263.82315,167.51074,---,---,3D Detector,---,---,148.88416,127.29001,130.51962,159.174,269.01285,127.40319,250.64832,159.28719,132.30722,107.56437,113.94268,139.44836,252.43591,107.67755,234.07138,139.56155
1249,1623876830.39,0.9177753,midsize,652.44543,586.1885,813.9807,672.7001,---,---,3D Detector,---,---,811.74994,665.61005,825.31775,630.6326,664.1227,668.73016,677.6904,633.7527,793.1358,629.7604,806.70355,594.7829,645.5085,632.8805,659.0763,597.903
1249,1623876830.39,0.91444707,sedan,1643.0436,85.71312,1781.54,149.81276,---,---,3D Detector,---,---,1632.3143,125.713425,1651.2766,147.99727,1748.4745,125.178795,1767.4368,147.46265,1651.2688,93.993614,1670.2311,116.27745,1767.429,93.458984,1786.3914,115.74283
1249,1623876830.39,0.909539,midsize,382.95532,158.26709,544.15173,244.11249,---,---,3D Detector,---,---,405.0649,197.30063,386.81363,230.40887,544.57666,205.3124,526.3254,238.42064,399.66516,170.87204,381.41388,203.98029,539.17694,178.88382,520.92566,211.99205
1249,1623876830.39,0.8822158,sedan,1270.936,709.2562,1453.4047,808.64685,---,---,3D Detector,---,---,1432.9833,794.77905,1421.8298,752.53754,1285.8132,797.3062,1274.6598,755.0647,1447.0654,768.31256,1435.912,726.07104,1299.8955,770.83966,1288.7421,728.5982
1249,1623876830.39,0.8751812,midsize,-5.0473633,237.1077,186.06128,321.4953,---,---,3D Detector,---,---,42.85009,274.92084,17.56041,317.8215,192.36469,272.16208,167.075,315.06274,18.214455,251.7304,-7.0752335,294.63104,167.72903,248.97162,142.43935,291.87228
1249,1623876830.39,0.7041564,sedan,157.80179,723.73486,373.33203,830.5914,---,---,3D Detector,---,---,366.23907,811.15436,378.83698,756.4823,192.18164,825.2587,204.77954,770.58673,331.53107,788.9804,344.12897,734.30835,157.47362,803.0848,170.07153,748.4128
1249,1623876830.39,0.6026931,sedan,325.2912,846.3422,531.234,961.29047,---,---,3D Detector,---,---,516.1472,948.02203,529.9113,896.48254,353.6917,948.43005,367.45584,896.8906,491.3618,914.964,505.12592,863.4245,328.90628,915.372,342.6704,863.8326
1250,1623876830.42,0.9789721,midsize,719.3682,98.250374,849.0278,163.80241,---,---,3D Detector,---,---,726.4211,130.41199,727.76086,161.66946,845.7409,129.45207,847.0807,160.70956,721.8928,105.29148,723.23267,136.54898,841.21265,104.33157,842.5525,135.58907
1250,1623876830.42,0.96091795,sedan,1617.3824,86.97676,1752.8239,149.75793,---,---,3D Detector,---,---,1606.0315,123.93152,1623.5769,147.48245,1722.8284,125.98325,1740.3738,149.53418,1624.5452,93.33459,1642.0905,116.88552,1741.342,95.38632,1758.8873,118.937256
1250,1623876830.42,0.95852476,midsize,355.53903,157.7972,512.949,244.0036,---,---,3D Detector,---,---,380.0586,197.00725,360.8337,231.84305,514.4744,204.24512,495.24957,239.08092,372.93024,169.09743,353.70535,203.93323,507.34607,176.3353,488.12122,211.1711
1250,1623876830.42,0.93402684,sedan,87.99518,94.67989,239.00317,168.24312,---,---,3D Detector,---,---,123.846985,127.590355,103.76524,160.82066,245.63208,126.609985,225.55034,159.8403,104.895325,107.189964,84.81358,140.42029,226.68042,106.2096,206.59868,139.43993
1250,1623876830.42,0.913256,midsize,698.5795,584.812,857.47235,673.4263,---,---,3D Detector,---,---,850.4408,665.8385,859.3779,627.94324,711.00055,668.2784,719.93774,630.3831,838.966,631.7244,847.90314,593.82916,699.52576,634.16437,708.4629,596.2691
1250,1623876830.42,0.83988017,sedan,202.35168,727.65393,411.66742,826.5218,---,---,3D Detector,---,---,406.02722,817.98206,422.0625,761.01215,234.67036,818.3963,250.70564,761.4264,370.77795,795.7858,386.81323,738.8159,199.4211,796.2001,215.45638,739.23016
1250,1623876830.42,0.8309993,midsize,-17.967789,232.44885,143.82764,329.6264,---,---,3D Detector,---,---,23.174988,275.76373,3.9675598,321.03516,145.52754,272.6749,126.320114,317.94635,6.5638123,249.20793,-12.643616,294.47937,128.91637,246.11911,109.70893,291.39053
1250,1623876830.42,0.6399467,sedan,1316.2318,709.64435,1484.3278,809.8058,---,---,3D Detector,---,---,1470.79,791.9525,1458.364,750.18713,1332.3508,804.7975,1319.9247,763.0321,1478.9459,761.9714,1466.5198,720.206,1340.5066,774.81635,1328.0804,733.05096
1250,1623876830.42,0.5207403,sedan,360.6023,846.56824,571.333,960.0735,---,---,3D Detector,---,---,551.8604,941.91046,559.9243,895.16144,397.81543,949.8906,405.87933,903.1416,527.7896,907.5857,535.8535,860.8366,373.74463,915.56586,381.80853,868.81683
1251,1623876830.45,0.9774393,midsize,692.1062,97.917984,820.4011,166.65096,---,---,3D Detector,---,---,705.8577,134.13266,703.8575,165.01476,818.4194,130.49805,816.4191,161.38014,697.0174,107.67215,695.01715,138.55423,809.57904,104.03754,807.5788,134.91962
1251,1623876830.45,0.9534041,midsize,324.47058,154.9708,484.98523,244.90886,---,---,3D Detector,---,---,358.55905,195.19852,334.89197,229.85963,488.37717,203.92583,464.71008,238.58694,346.80283,167.47449,323.13574,202.1356,476.62097,176.20178,452.95386,210.8629
1251,1623876830.45,0.93704367,midsize,745.0786,586.38885,899.40875,670.8599,---,---,3D Detector,---,---,894.3122,664.0499,901.135,627.2428,753.54834,667.43256,760.3712,630.6254,885.6396,631.1279,892.46246,594.32086,744.8758,634.51056,751.6986,597.7034
1251,1623876830.45,0.88808054,sedan,64.170845,97.26216,208.63516,165.22105,---,---,3D Detector,---,---,101.81523,130.80093,91.07911,155.40393,200.23566,132.00098,189.49951,156.60397,86.91652,109.38933,76.18039,133.99232,185.33693,110.58938,174.6008,135.19238
1251,1623876830.45,0.87785614,sedan,1591.4712,88.2943,1728.9813,150.14786,---,---,3D Detector,---,---,1582.3026,124.29529,1598.6367,148.90993,1700.8713,124.81502,1717.2053,149.42966,1598.4808,94.799706,1614.8148,119.414345,1717.0494,95.319435,1733.3835,119.934074
1251,1623876830.45,0.8522802,sedan,240.50732,726.57446,454.56427,826.936,---,---,3D Detector,---,---,444.8114,816.40955,465.12723,762.6963,280.82523,815.3494,301.14105,761.6361,401.38486,793.50354,421.70065,739.7903,237.39868,792.44336,257.71448,738.7301
1251,1623876830.45,0.7792256,sedan,1354.9067,706.6686,1533.1333,824.1974,---,---,3D Detector,---,---,1519.7249,792.8062,1500.4545,750.06366,1378.5325,818.3014,1359.262,775.5588,1525.89,759.88916,1506.6195,717.14655,1384.6975,785.3843,1365.4271,742.6417
1251,1623876830.45,0.5618384,sedan,402.02863,843.39966,618.2618,963.8221,---,---,3D Detector,---,---,594.76666,940.4007,599.83887,891.4833,436.8247,951.283,441.89688,902.36566,580.12054,912.03766,585.19275,863.1203,422.1786,922.92004,427.25076,874.0027
1251,1623876830.45,0.40531102,midsize,-91.658646,228.6169,143.58281,339.9783,---,---,3D Detector,---,---,-15.9226,282.91483,-44.606712,323.93445,135.79166,276.48505,107.10755,317.5047,-48.669586,254.93202,-77.35368,295.95166,103.04468,248.50226,74.360565,289.5219
1252,1623876830.49,0.9716151,midsize,661.85834,96.057175,793.0361,168.02957,---,---,3D Detector,---,---,676.284,133.07623,673.73065,164.87424,790.1455,130.9494,787.59216,162.74739,668.1554,106.15026,665.602,137.94826,782.0169,104.023415,779.4635,135.82141
1252,1623876830.49,0.9348928,sedan,1564.5155,86.03825,1702.2041,153.04012,---,---,3D Detector,---,---,1552.8815,125.46635,1573.6478,150.51682,1668.223,125.60812,1688.9895,150.6586,1572.4312,94.60936,1593.1975,119.65983,1687.7727,94.75113,1708.5391,119.8016
1252,1623876830.49,0.90780616,midsize,788.63684,582.80786,946.82764,669.5959,---,---,3D Detector,---,---,936.90625,664.3623,946.04895,628.264,796.55054,664.27716,805.69324,628.17883,931.3573,628.87054,940.5,592.7722,791.0016,628.7854,800.1443,592.6871
1252,1623876830.49,0.90666884,midsize,298.9522,162.27873,445.43713,236.06287,---,---,3D Detector,---,---,327.29813,196.22296,310.57455,232.68362,445.94815,197.07457,429.22458,233.53522,317.83078,170.067,301.1072,206.52766,436.4808,170.91861,419.75723,207.37927
1252,1623876830.49,0.8297856,sedan,39.77958,95.88703,186.30994,165.81754,---,---,3D Detector,---,---,79.78032,131.03978,67.99095,155.62283,179.32028,131.14963,167.5309,155.73267,62.888737,109.37361,51.099365,133.95667,162.42868,109.48345,150.63931,134.0665
1252,1623876830.49,0.801487,sedan,288.59555,724.6619,497.4688,825.53815,---,---,3D Detector,---,---,492.6087,814.5798,508.04153,757.6048,321.53006,819.8511,336.9629,762.8761,455.3144,791.37683,470.74722,734.40186,284.23572,796.64813,299.66855,739.67316
1252,1623876830.49,0.7970124,sedan,1394.5093,705.3671,1571.8508,822.5914,---,---,3D Detector,---,---,1564.5278,793.0314,1543.7297,749.1402,1412.718,816.1417,1391.9199,772.25055,1571.8555,760.53955,1551.0574,716.6484,1420.0457,783.6499,1399.2477,739.7588
1252,1623876830.49,0.56044024,sedan,446.69748,846.47626,644.83075,964.6838,---,---,3D Detector,---,---,631.78876,943.0773,636.81915,891.7376,470.77615,951.6131,475.80658,900.27344,615.17114,915.047,620.20154,863.70734,454.15854,923.5829,459.18896,872.2432
1253,1623876830.52,0.97695446,midsize,640.3994,98.799286,762.644,165.4017,---,---,3D Detector,---,---,656.9579,130.01169,652.3111,163.53632,759.5423,128.55989,754.89557,162.0845,649.55145,106.11793,644.9047,139.64255,752.1359,104.66612,747.48914,138.19075
1253,1623876830.52,0.9734851,sedan,1536.4368,86.688934,1673.7322,153.6406,---,---,3D Detector,---,---,1525.596,125.00235,1543.2109,151.26144,1646.513,126.10473,1664.1279,152.36383,1541.3457,94.02624,1558.9607,120.28534,1662.2627,95.12862,1679.8778,121.38772
1253,1623876830.52,0.8967261,sedan,327.68756,727.3331,541.7965,824.59576,---,---,3D Detector,---,---,537.4156,813.7655,553.93713,758.6212,361.30386,818.6445,377.8254,763.50024,499.7995,790.8818,516.32104,735.7375,323.68777,795.76074,340.20932,740.61646
1253,1623876830.52,0.8908189,midsize,837.46216,584.9243,990.8589,667.5957,---,---,3D Detector,---,---,983.82355,664.1113,991.2947,627.29083,844.9346,665.48694,852.4057,628.6664,977.0509,628.7121,984.52203,591.8916,838.1619,630.0877,845.63306,593.26715
1253,1623876830.52,0.88812274,sedan,1421.7262,703.92554,1622.9581,810.6397,---,---,3D Detector,---,---,1610.3218,791.66437,1583.4813,743.2788,1438.0032,809.57794,1411.1626,761.1924,1628.1305,759.60364,1601.2899,711.2181,1455.8119,777.5173,1428.9713,729.13165
1253,1623876830.52,0.8457611,midsize,270.03882,162.86664,414.31793,234.7832,---,---,3D Detector,---,---,295.9654,196.3349,281.4649,231.21284,415.49585,197.60518,400.99533,232.48311,286.1613,170.66507,271.66077,205.543,405.6917,171.93533,391.19122,206.81328
1253,1623876830.52,0.8217275,sedan,10.440777,95.86853,159.93442,165.88986,---,---,3D Detector,---,---,63.731117,131.33458,49.30468,152.43433,145.5429,132.58794,131.11646,153.6877,45.212723,111.5302,30.786285,132.62996,127.0245,112.78357,112.59806,133.88332
1253,1623876830.52,0.6703689,sedan,477.60965,848.5589,684.1181,957.2741,---,---,3D Detector,---,---,669.53827,947.9389,678.2982,897.45514,497.05884,946.66473,505.81882,896.18097,657.256,914.1653,666.0159,863.6815,484.77652,912.8911,493.5365,862.40735
1253,1623876830.52,0.6460269,sedan,1462.8423,716.09766,1602.6271,789.7126,---,---,3D Detector,---,---,1583.2926,778.31506,1570.5068,743.92426,1470.1958,783.18585,1457.4102,748.7951,1604.71,759.1884,1591.9243,724.79767,1491.6133,764.05927,1478.8276,729.66846
